"","x1","x2","x3","x4","y"
"1",7.33169338780853,9.66095804006567,-2.98186920093858,5.21428377551292,-2.31187805668675
"2",16.888608861663,9.54623059682966,18.4404585878073,11.8040180974481,0.99430683566014
"3",8.28064343672106,6.44206181437157,-0.22579078802006,6.493210893402,-5.25387555554845
"4",3.82777785108032,3.74150562744206,-2.8506637446088,-0.226419884601198,20.0567977104173
"5",9.67597115924043,4.38500847449797,8.34457576593013,5.97904324792927,9.57791398491233
"6",10.5279040971558,-3.06123415041711,13.4503735551741,11.8688427392638,-2.64748487059204
"7",16.9269078865601,9.78271721706141,15.9223896117633,16.0450256679477,-5.70764874771058
"8",12.6473743598266,5.09380252683448,8.6863899644,4.86205503590155,-3.04842544351938
"9",17.0130023246464,3.49731420941778,18.945877232885,9.44095990282615,1.56468835366218
"10",5.74070510510061,-2.87484546377326,10.8312768900888,11.6538996790722,8.81978208630904
"11",6.33658688936528,2.72126344775806,-0.241085560890677,7.40757651633015,-9.51806698874314
"12",0.895612295433569,5.86859367227636,-15.0678496031918,7.47461690155819,-0.150419539981807
"13",15.6660152020328,18.0220776232706,6.29069101265031,0.617535348126569,2.50864919521664
"14",2.90329828073161,3.09911387369326,0.4716391113103,-3.6113780761032,16.5698076465859
"15",5.75586308217224,8.56880854630697,-2.94965475533989,5.09165885744196,-2.65769171986651
"16",10.9371723635576,20.820756307367,-9.95933248814322,0.631976507601655,-7.34701602875331
"17",6.30863987230019,3.67645369312506,3.59702861121523,4.78729763471505,9.86420541450921
"18",10.22003395872,7.84256731731592,7.65590305090332,-3.66057701315906,25.5879333895251
"19",14.9025629830671,15.9982490517453,2.58371404933989,9.77116858748767,-7.74419116692875
"20",7.64474224456572,6.98013735449914,2.59086791228812,7.47454549561892,-5.53715826971531
"21",17.1929364606447,7.12223460547244,23.9797380087206,5.04269237805638,8.11252135780016
"22",16.0125470185022,12.2488180918653,8.77114790194013,5.1049680477276,-1.38472717960977
"23",7.68286784061718,-2.23299773321997,10.8093552396581,2.20683980911418,14.9638637350875
"24",14.092701623416,16.2214670496739,1.15756352493632,3.32529196007102,0.468463769943202
"25",12.6157834139125,3.33702481659921,12.0016508437312,4.89536472707671,11.1588975244237
"26",10.1556559591094,8.24447924239254,2.22466277554227,14.5614964677181,-7.80643849084045
"27",15.8605519155833,15.5769538379823,5.32487032202571,4.77264984514322,-9.9388879161755
"28",4.71084237487255,10.3684504062105,-13.5766283334785,3.78408679150834,-3.24202948348937
"29",8.36409305980019,-0.198326778867694,9.25047360910928,5.93828225013755,7.77588554135298
"30",11.2923303765395,-0.32753304042812,15.0572036677723,3.28973212770519,6.74542479249181
"31",28.0891460651119,9.09691183399337,35.1944975443877,13.262946178235,18.4839613798691
"32",8.63335493025325,4.4831001039181,1.60235926630136,-1.33738891644881,4.9347628309444
"33",7.77940777038536,10.3176437303843,0.510215219507637,1.99428063852497,4.67999273129456
"34",18.6914985409696,22.0317309096141,5.62326365846492,4.33604969860766,-0.989060174872376
"35",17.9988950295593,21.2766250760537,8.87168724161654,-0.790433477660201,4.94687225754484
"36",13.2058478772853,6.76987980072525,11.4118770292882,-1.60801627845535,15.5439933735955
"37",20.0872801389452,7.98782851770188,23.2748118758738,7.09677457847937,8.41388478150802
"38",8.87894710397587,3.17568264581066,9.0896675600296,-0.763815009571749,11.9483640300667
"39",23.2355587919726,18.919340894303,14.7215205865793,4.11425269035302,-12.4648246152965
"40",7.21405117221768,7.28397378905019,3.03280762904169,7.87530834302287,-0.159823969811472
"41",19.747813253032,5.84345852295556,23.1673727294324,-1.24475540467724,19.1631758576026
"42",11.7101780141084,11.803192514445,5.59023707382844,2.05181126884399,0.747285056555901
"43",14.2365400501918,10.6935753115161,10.5456807754849,3.65712928237819,7.87450264019816
"44",9.84435239216511,6.42051195836008,6.76508291081736,-5.95704111419303,21.9411286703678
"45",5.17698664007997,11.4459330184978,-6.28290654859403,2.33497794756681,6.96009063251567
"46",16.8530817674366,13.8961259333901,11.4023501245711,3.54161996503911,7.53549237262287
"47",12.5086032440837,12.1273471933121,3.46403514483242,12.6058982885553,-17.729463490733
"48",13.2422408171298,-6.51410374863073,27.9395948809607,3.6164231585459,30.7489256060843
"49",9.57229782016368,4.20474931978917,10.5083293733083,9.1463006108966,5.07614925106818
"50",25.5153097081534,11.8169934322174,32.071284821576,3.25424013366209,19.5705016566758
"51",11.7026764642223,0.823918956690973,13.6531731309968,-3.40632678527628,24.6880523721434
"52",22.140689194166,26.0718034972119,0.199340686226131,-2.02664413645639,-8.61391134231945
"53",11.3617376514721,13.4290608733299,-1.90913568610359,-0.193767280216449,-6.08094722431138
"54",5.54452980149487,-3.52598690907526,7.59287118812111,-1.63295897445485,25.0695458714514
"55",5.95780023010111,7.91901298551329,-0.0169909096473244,8.387606589711,3.23393082547061
"56",15.6596741493306,10.7502223892738,12.3852688908565,5.6693129806095,6.93659568288444
"57",8.96606563890123,4.35716981023382,6.93840056017202,1.39515762128445,21.7664683537963
"58",5.33507378595301,5.7676320836655,-5.60358760696886,-0.697235930787954,5.74398007969626
"59",13.8787631821528,12.2252941740618,5.19663380445461,8.52427615203923,-14.4588468049716
"60",11.9734826439396,13.481734284147,1.48586186772476,8.1360108487889,0.666208274078959
"61",17.6025169509906,18.2028442293648,11.6399421973783,-2.64368041949545,13.1475258119797
"62",12.7420705510638,11.0369682941952,6.98632282619637,6.95049775503853,0.199912359640218
"63",22.0053735301661,19.4776122788086,11.1604310678937,2.46200488342074,3.856279832289
"64",22.4017445896178,12.726338244766,25.3569001832727,2.58140069264068,21.8375701648736
"65",9.97872971204005,7.88847122620801,3.16631274602996,3.72657755242862,-7.79823972892805
"66",2.18525626109404,4.91512227454553,-2.77326023793105,1.78930338403584,15.1136757717753
"67",6.64373277404618,0.856762143707522,5.99986301673735,3.52238149259021,13.3364797545317
"68",18.0835113786444,13.8872407570779,13.4929331496099,1.33611828007355,0.389833476067108
"69",9.54360144098429,15.7183130775505,-8.01514036607903,3.6489658720455,-8.77228510617223
"70",2.9180566000202,3.59659952796721,-5.87598228901151,3.1353273015786,9.09722252378788
"71",7.34208209376899,3.84933344121007,5.07882068652361,4.62361142037531,12.3502951168688
"72",11.6191780149517,8.05617455711391,9.37753991913983,2.94810155137731,12.6575244092262
"73",13.2291162954069,9.30985374573747,10.5299595619025,1.05798308738107,10.8964270542343
"74",19.8846764882821,7.06796216697369,28.202300038259,7.34308835600907,14.0225700316265
"75",3.64770876493045,7.23040324509754,-6.43492691282154,-2.86311374746227,7.66303821755742
"76",17.474796321577,11.5736540939751,12.5331248376734,4.86802194616171,10.0573604193962
"77",1.42313094605307,-5.07087268397997,1.22751334361113,-4.78072461360861,19.2358925589422
"78",22.2506549284344,16.9464749884687,15.6043664067814,9.90649486778463,-11.1241055234384
"79",9.4813722759095,7.24359746144466,7.76163959263144,7.691181289156,-0.218442848437183
